dist,estimator,col,nrmse
norm,mice_br,X,6.105541629681899
norm,mice_br,XZ,0.6709716052354394
norm,mice_br,X,6.103494215045253
norm,mice_br,XZ,0.6832356842832774
norm,mice_br,X,7.034598470991814
norm,mice_br,XZ,0.7435299458221473
norm,mice_br,X,5.932394369276212
norm,mice_br,XZ,0.7016425101459546
norm,mice_br,X,5.94617610566357
norm,mice_br,XZ,0.6975814202902919
norm,mice_br,X,5.934801891663888
norm,mice_br,XZ,0.6623633631936927
norm,mice_br,X,5.87913722915652
norm,mice_br,XZ,0.6322680935991192
norm,mice_br,X,7.020025625981545
norm,mice_br,XZ,0.7365282992673534
norm,mice_br,X,6.278041087501732
norm,mice_br,XZ,0.6623083411222761
norm,mice_br,X,6.269521527596008
norm,mice_br,XZ,0.6764596073549385
norm,mice_br,X,5.902206758855658
norm,mice_br,XZ,0.6947574104296452
norm,mice_br,X,5.734227548436708
norm,mice_br,XZ,0.6608958336018892
norm,mice_br,X,6.095939704961805
norm,mice_br,XZ,0.6485398335080045
norm,mice_br,X,6.213580570938514
norm,mice_br,XZ,0.642894542552052
norm,mice_br,X,6.551590171099092
norm,mice_br,XZ,0.6951734990760633
norm,mice_br,X,7.623037313839946
norm,mice_br,XZ,0.7661329437322095
norm,mice_br,X,5.8618710224169535
norm,mice_br,XZ,0.6390768517304443
norm,mice_br,X,5.648606031253236
norm,mice_br,XZ,0.6629811339323572
norm,mice_br,X,7.027030003902063
norm,mice_br,XZ,0.6795469949711062
norm,mice_br,X,5.669164966631294
norm,mice_br,XZ,0.6172109219986639
norm,mice_br,X,6.175063248400206
norm,mice_br,XZ,0.665828603840275
norm,mice_br,X,5.981898144387266
norm,mice_br,XZ,0.679762778907119
norm,mice_br,X,5.730195623765134
norm,mice_br,XZ,0.6466404642379803
norm,mice_br,X,6.7724303691041285
norm,mice_br,XZ,0.7063369623156824
norm,mice_br,X,6.0737792041330065
norm,mice_br,XZ,0.6835856319482019
norm,mice_br,X,6.6183344100577965
norm,mice_br,XZ,0.7314222500012764
norm,mice_br,X,5.816680562360581
norm,mice_br,XZ,0.6167859581460858
norm,mice_br,X,5.965342970802065
norm,mice_br,XZ,0.663204605286599
norm,mice_br,X,5.486497438674915
norm,mice_br,XZ,0.624197277476178
norm,mice_br,X,6.356395501937887
norm,mice_br,XZ,0.6805367011827014
norm,mice_br,X,5.8511778315311505
norm,mice_br,XZ,0.6180854290959823
norm,mice_br,X,5.780084736448296
norm,mice_br,XZ,0.6908798312136957
norm,mice_br,X,7.191236758458017
norm,mice_br,XZ,0.7296307104917527
norm,mice_br,X,6.11641683506079
norm,mice_br,XZ,0.7121192156966096
norm,mice_br,X,5.495519134001088
norm,mice_br,XZ,0.5976979985821803
norm,mice_br,X,6.198434386416518
norm,mice_br,XZ,0.670302952843907
norm,mice_br,X,6.6949894827934155
norm,mice_br,XZ,0.7100536494954626
norm,mice_br,X,5.710861166146302
norm,mice_br,XZ,0.6045371838452959
norm,mice_br,X,7.250963044959924
norm,mice_br,XZ,0.7697009454778637
norm,mice_br,X,5.953369304710378
norm,mice_br,XZ,0.6474854587071189
norm,mice_br,X,6.974241771773448
norm,mice_br,XZ,0.7129320242252009
norm,mice_br,X,6.592043987935163
norm,mice_br,XZ,0.6975958450586248
norm,mice_br,X,6.253903219835164
norm,mice_br,XZ,0.654725833798118
norm,mice_br,X,6.381610613426888
norm,mice_br,XZ,0.7296050847414997
norm,mice_br,X,5.1625650616573155
norm,mice_br,XZ,0.577332088994304
norm,mice_br,X,6.230913411140435
norm,mice_br,XZ,0.7046106196819284
norm,mice_br,X,6.349430381151863
norm,mice_br,XZ,0.6840180301483706
norm,mice_br,X,6.434399761170904
norm,mice_br,XZ,0.723580950711193
norm,mice_br,X,5.870492873508858
norm,mice_br,XZ,0.6673038852103271
norm,mice_br,X,5.932634345740167
norm,mice_br,XZ,0.6537361711232976
norm,mice_br,X,6.291365201686242
norm,mice_br,XZ,0.7070165640084799
norm,mice_br,X,5.541477137730561
norm,mice_br,XZ,0.6854242540112173
norm,mice_br,X,6.983422881319207
norm,mice_br,XZ,0.7441947545199933
norm,mice_br,X,5.891181857428054
norm,mice_br,XZ,0.6443964940899803
norm,mice_br,X,6.303573356698938
norm,mice_br,XZ,0.7009053865619358
norm,mice_br,X,6.382718847632029
norm,mice_br,XZ,0.6951813935247718
norm,mice_br,X,6.4630377603099936
norm,mice_br,XZ,0.6846229335734327
norm,mice_br,X,6.355817365043638
norm,mice_br,XZ,0.6864654882889314
norm,mice_br,X,5.96950941753495
norm,mice_br,XZ,0.6340267056293052
norm,mice_br,X,6.683418740901124
norm,mice_br,XZ,0.7166791924958339
norm,mice_br,X,6.760866553324398
norm,mice_br,XZ,0.6987220965823965
norm,mice_br,X,6.144654063162437
norm,mice_br,XZ,0.6522460513056654
norm,mice_br,X,6.7253504140359786
norm,mice_br,XZ,0.733378098308209
norm,mice_br,X,6.157733763356011
norm,mice_br,XZ,0.706851460819428
norm,mice_br,X,5.814831154093468
norm,mice_br,XZ,0.6408118187913338
norm,mice_br,X,6.308768857581177
norm,mice_br,XZ,0.7409862886299841
norm,mice_br,X,6.0895031867661755
norm,mice_br,XZ,0.6551299122141102
norm,mice_br,X,6.0640423517814765
norm,mice_br,XZ,0.6690891806919418
norm,mice_br,X,6.131064480772837
norm,mice_br,XZ,0.6391738950280952
norm,mice_br,X,6.981327236735337
norm,mice_br,XZ,0.7503293528969482
norm,mice_br,X,6.582455609701652
norm,mice_br,XZ,0.710288884297363
norm,mice_br,X,6.255061911754171
norm,mice_br,XZ,0.6596478400361594
norm,mice_br,X,6.194902372723459
norm,mice_br,XZ,0.7488720291488321
norm,mice_br,X,5.77733258575055
norm,mice_br,XZ,0.6661132500030608
norm,mice_br,X,5.6035020137921725
norm,mice_br,XZ,0.6504420327190453
norm,mice_br,X,6.225351945952964
norm,mice_br,XZ,0.6431751697743542
norm,mice_br,X,6.329593955579143
norm,mice_br,XZ,0.7077439251948645
norm,mice_br,X,4.969916440495327
norm,mice_br,XZ,0.6315920583895077
norm,mice_br,X,6.65784420577784
norm,mice_br,XZ,0.7273961986653796
norm,mice_br,X,7.264874550017614
norm,mice_br,XZ,0.7706251324536348
norm,mice_br,X,7.194382220218968
norm,mice_br,XZ,0.7651818374105309
norm,mice_br,X,6.551172546680061
norm,mice_br,XZ,0.6744649204043563
norm,mice_br,X,5.737257813475057
norm,mice_br,XZ,0.6604570682208845
norm,mice_br,X,5.967274663662597
norm,mice_br,XZ,0.6530503875552145
norm,mice_br,X,6.46416347351806
norm,mice_br,XZ,0.7167479480383459
norm,mice_br,X,6.239977254865757
norm,mice_br,XZ,0.6575481757736081
norm,mice_br,X,6.515639114152456
norm,mice_br,XZ,0.7021038596612451
norm,mice_br,X,6.268333726006185
norm,mice_br,XZ,0.7158477378922182
norm,mice_br,X,6.601535650085995
norm,mice_br,XZ,0.7115355878758929
norm,mice_br,X,6.4644481164709875
norm,mice_br,XZ,0.7128965160928707
norm,mice_br,X,5.0427801670189005
norm,mice_br,XZ,0.5511334034231062
norm,mice_br,X,5.706967176627265
norm,mice_br,XZ,0.6262481671255931
norm,mice_br,X,5.9308584807040186
norm,mice_br,XZ,0.6468916027642598
norm,mice_br,X,6.175372316271676
norm,mice_br,XZ,0.6522457422038268
norm,mice_br,X,6.281782537701649
norm,mice_br,XZ,0.6745783686881889
norm,mice_br,X,5.87909877664094
norm,mice_br,XZ,0.6794341441301601
norm,mice_br,X,6.601659446202318
norm,mice_br,XZ,0.763101911725948
norm,mice_br,X,6.317048168636719
norm,mice_br,XZ,0.722274668897384
norm,mice_br,X,5.7745222087658785
norm,mice_br,XZ,0.6722283639181776
norm,mice_br,X,7.161918149996179
norm,mice_br,XZ,0.737030358212246
unif,mice_br,X,4.120058631597804
unif,mice_br,XZ,0.7395425902031536
unif,mice_br,X,4.17469196967341
unif,mice_br,XZ,0.7282380971357931
unif,mice_br,X,4.0471195659166685
unif,mice_br,XZ,0.7341721391701651
unif,mice_br,X,4.237007038136663
unif,mice_br,XZ,0.721055526071672
unif,mice_br,X,3.760165915879945
unif,mice_br,XZ,0.7104113986827225
unif,mice_br,X,3.586123402660027
unif,mice_br,XZ,0.6538625493342272
unif,mice_br,X,4.144515928247748
unif,mice_br,XZ,0.676332897061306
unif,mice_br,X,4.370072949715905
unif,mice_br,XZ,0.7804133358514476
unif,mice_br,X,4.482909650712549
unif,mice_br,XZ,0.7646961036023135
unif,mice_br,X,4.211479833154164
unif,mice_br,XZ,0.7872932461437474
unif,mice_br,X,4.1959338457833395
unif,mice_br,XZ,0.7267382428992039
unif,mice_br,X,3.808182184548771
unif,mice_br,XZ,0.6837171524384824
unif,mice_br,X,3.9181911871641137
unif,mice_br,XZ,0.6857304839738714
unif,mice_br,X,3.9812690012069583
unif,mice_br,XZ,0.7093687685679798
unif,mice_br,X,4.319003114335399
unif,mice_br,XZ,0.7766822026032125
unif,mice_br,X,4.306866162765932
unif,mice_br,XZ,0.7653709230873093
unif,mice_br,X,3.814201106320682
unif,mice_br,XZ,0.6772633213539505
unif,mice_br,X,3.889600288880515
unif,mice_br,XZ,0.7142246412499628
unif,mice_br,X,3.9209257956106947
unif,mice_br,XZ,0.6740949081930904
unif,mice_br,X,4.390570530664628
unif,mice_br,XZ,0.7553715696042607
unif,mice_br,X,4.282864284403778
unif,mice_br,XZ,0.7406124137357855
unif,mice_br,X,3.9111215509223154
unif,mice_br,XZ,0.7185695604215698
unif,mice_br,X,4.06990235876479
unif,mice_br,XZ,0.7372252123384768
unif,mice_br,X,4.040018969246359
unif,mice_br,XZ,0.73526366798344
unif,mice_br,X,4.2950101393329465
unif,mice_br,XZ,0.7082469914791577
unif,mice_br,X,4.278550943303472
unif,mice_br,XZ,0.7459232442949653
unif,mice_br,X,4.429992901983073
unif,mice_br,XZ,0.7918852326851028
unif,mice_br,X,3.86925508441404
unif,mice_br,XZ,0.7071839517845817
unif,mice_br,X,3.88238745973371
unif,mice_br,XZ,0.6887676580286308
unif,mice_br,X,4.32914939239022
unif,mice_br,XZ,0.7462460871473985
unif,mice_br,X,4.253263788177218
unif,mice_br,XZ,0.7097283493381429
unif,mice_br,X,4.1048829447212825
unif,mice_br,XZ,0.7384040739136521
unif,mice_br,X,4.562071512951101
unif,mice_br,XZ,0.7885094358239102
unif,mice_br,X,4.386923237036425
unif,mice_br,XZ,0.7486714787922489
unif,mice_br,X,3.9093502299256966
unif,mice_br,XZ,0.7156814492999636
unif,mice_br,X,3.8441947337684406
unif,mice_br,XZ,0.6741597423336311
unif,mice_br,X,4.07696224680859
unif,mice_br,XZ,0.727080097780713
unif,mice_br,X,4.270523069137592
unif,mice_br,XZ,0.7346472144967242
unif,mice_br,X,4.2330118724234564
unif,mice_br,XZ,0.7605451421982339
unif,mice_br,X,4.067861708134329
unif,mice_br,XZ,0.6847509077582697
unif,mice_br,X,4.177714111230465
unif,mice_br,XZ,0.7358334856713878
unif,mice_br,X,4.1015589150398
unif,mice_br,XZ,0.6931996154279468
unif,mice_br,X,4.023946819101825
unif,mice_br,XZ,0.7119725684370655
unif,mice_br,X,3.996355426590452
unif,mice_br,XZ,0.7332953490913794
unif,mice_br,X,3.841854008785983
unif,mice_br,XZ,0.6686069614380835
unif,mice_br,X,4.312296217493834
unif,mice_br,XZ,0.7526125951937604
unif,mice_br,X,4.18232837432
unif,mice_br,XZ,0.7417671206513594
unif,mice_br,X,4.0757065347202355
unif,mice_br,XZ,0.7140427836348636
unif,mice_br,X,3.655472503486285
unif,mice_br,XZ,0.6836648550110245
unif,mice_br,X,4.207279130065165
unif,mice_br,XZ,0.7327798380582428
unif,mice_br,X,4.042216835209952
unif,mice_br,XZ,0.7595583546863725
unif,mice_br,X,4.473442242551924
unif,mice_br,XZ,0.7926142679103827
unif,mice_br,X,4.050659290956278
unif,mice_br,XZ,0.7092900469678122
unif,mice_br,X,3.936543196951658
unif,mice_br,XZ,0.7043013403959159
unif,mice_br,X,4.080237496896674
unif,mice_br,XZ,0.722957284192952
unif,mice_br,X,4.22562260335904
unif,mice_br,XZ,0.7896835178378812
unif,mice_br,X,4.302340907727714
unif,mice_br,XZ,0.7347926950092964
unif,mice_br,X,4.426424567673284
unif,mice_br,XZ,0.7442205831853335
unif,mice_br,X,3.8643435854743693
unif,mice_br,XZ,0.6971752089770822
unif,mice_br,X,3.863449899229155
unif,mice_br,XZ,0.7170210423499735
unif,mice_br,X,4.348808116626038
unif,mice_br,XZ,0.7996548814007295
unif,mice_br,X,4.208102693416389
unif,mice_br,XZ,0.7141775395876662
unif,mice_br,X,3.8395036992331217
unif,mice_br,XZ,0.6939641275560606
unif,mice_br,X,3.964367637886921
unif,mice_br,XZ,0.7395323526753906
unif,mice_br,X,3.9474175948408807
unif,mice_br,XZ,0.7118982253188566
unif,mice_br,X,4.029483892265964
unif,mice_br,XZ,0.7087245507189261
unif,mice_br,X,3.9405097005075738
unif,mice_br,XZ,0.7218309948739656
unif,mice_br,X,4.562412800788347
unif,mice_br,XZ,0.7729427070577817
unif,mice_br,X,4.296101660772043
unif,mice_br,XZ,0.7818875798456466
unif,mice_br,X,3.7791287407554286
unif,mice_br,XZ,0.6713398254852125
unif,mice_br,X,4.178517277055464
unif,mice_br,XZ,0.755765830930119
unif,mice_br,X,4.032657215617091
unif,mice_br,XZ,0.7240092310580308
unif,mice_br,X,4.365863904776171
unif,mice_br,XZ,0.7248094232984721
unif,mice_br,X,3.930907778208209
unif,mice_br,XZ,0.6964567402606486
unif,mice_br,X,4.239666474488038
unif,mice_br,XZ,0.718131300186931
unif,mice_br,X,3.915420183263876
unif,mice_br,XZ,0.7158704341034651
unif,mice_br,X,4.094063961462732
unif,mice_br,XZ,0.7337123740643481
unif,mice_br,X,4.521634271536837
unif,mice_br,XZ,0.8137051939114565
unif,mice_br,X,4.0193193715890825
unif,mice_br,XZ,0.7474964293155293
unif,mice_br,X,4.240690619853756
unif,mice_br,XZ,0.7286353565523395
unif,mice_br,X,3.774621566005671
unif,mice_br,XZ,0.7167232681592752
unif,mice_br,X,4.686332627031715
unif,mice_br,XZ,0.7462610208079842
unif,mice_br,X,4.343921249558558
unif,mice_br,XZ,0.805627274940347
unif,mice_br,X,3.895798003016792
unif,mice_br,XZ,0.7181447268269002
unif,mice_br,X,4.260011270873698
unif,mice_br,XZ,0.7764267186696371
unif,mice_br,X,4.641322385943261
unif,mice_br,XZ,0.7802502117078595
unif,mice_br,X,3.7987682068735
unif,mice_br,XZ,0.6927942482513163
unif,mice_br,X,4.111079401877195
unif,mice_br,XZ,0.7680406794602465
unif,mice_br,X,4.071887684443566
unif,mice_br,XZ,0.7169727280423499
unif,mice_br,X,4.261906848768488
unif,mice_br,XZ,0.7080856738622353
unif,mice_br,X,4.687964099747582
unif,mice_br,XZ,0.7714622386291107
unif,mice_br,X,3.478806963929055
unif,mice_br,XZ,0.6619718584424227
unif,mice_br,X,4.43272232827328
unif,mice_br,XZ,0.7990397640925637
unif,mice_br,X,4.370357403386534
unif,mice_br,XZ,0.774798639947822
unif,mice_br,X,4.240051531322797
unif,mice_br,XZ,0.7470081842652727
unif,mice_br,X,4.275178377321782
unif,mice_br,XZ,0.725515417594381
unif,mice_br,X,4.4919570666485225
unif,mice_br,XZ,0.764124364356264
unif,mice_br,X,4.03217278370047
unif,mice_br,XZ,0.7370124553049316
unif,mice_br,X,4.338061657565109
unif,mice_br,XZ,0.7640461364460388
unif,mice_br,X,4.371438261731042
unif,mice_br,XZ,0.7775692595747803
lognorm1,mice_br,X,3.8903604012078477
lognorm1,mice_br,XZ,0.7324762837777196
lognorm1,mice_br,X,4.67679877867738
lognorm1,mice_br,XZ,0.7905380888828762
lognorm1,mice_br,X,4.869154254228449
lognorm1,mice_br,XZ,0.8141124337479022
lognorm1,mice_br,X,5.099168712962583
lognorm1,mice_br,XZ,0.8234401655361494
lognorm1,mice_br,X,4.895811871398197
lognorm1,mice_br,XZ,0.7963043913510245
lognorm1,mice_br,X,4.772457789544356
lognorm1,mice_br,XZ,0.7983631246323672
lognorm1,mice_br,X,4.293157214134766
lognorm1,mice_br,XZ,0.7525627494913885
lognorm1,mice_br,X,4.952536817820022
lognorm1,mice_br,XZ,0.7921973827117904
lognorm1,mice_br,X,4.7895206384896944
lognorm1,mice_br,XZ,0.8033443066844749
lognorm1,mice_br,X,5.084462525342325
lognorm1,mice_br,XZ,0.8284174092825333
lognorm1,mice_br,X,3.971894056291031
lognorm1,mice_br,XZ,0.7686812380152814
lognorm1,mice_br,X,4.244922575311015
lognorm1,mice_br,XZ,0.7510958438845031
lognorm1,mice_br,X,4.695634198837806
lognorm1,mice_br,XZ,0.8013773057739977
lognorm1,mice_br,X,5.474336167065987
lognorm1,mice_br,XZ,0.8436856598145276
lognorm1,mice_br,X,4.889830583095215
lognorm1,mice_br,XZ,0.8379695683056678
lognorm1,mice_br,X,4.570882982411571
lognorm1,mice_br,XZ,0.8204046494642465
lognorm1,mice_br,X,5.177646284625151
lognorm1,mice_br,XZ,0.8140163998820097
lognorm1,mice_br,X,4.576343025833981
lognorm1,mice_br,XZ,0.8065001040421765
lognorm1,mice_br,X,4.009120571542038
lognorm1,mice_br,XZ,0.6947445274484745
lognorm1,mice_br,X,5.148467993592289
lognorm1,mice_br,XZ,0.8356059166694587
lognorm1,mice_br,X,4.525655754621217
lognorm1,mice_br,XZ,0.785433642377027
lognorm1,mice_br,X,4.125642330174473
lognorm1,mice_br,XZ,0.7472099762446592
lognorm1,mice_br,X,4.353385114345658
lognorm1,mice_br,XZ,0.8126010053296757
lognorm1,mice_br,X,4.469231746390539
lognorm1,mice_br,XZ,0.7991076695565339
lognorm1,mice_br,X,4.322863945488553
lognorm1,mice_br,XZ,0.7539491963544757
lognorm1,mice_br,X,4.394912655031624
lognorm1,mice_br,XZ,0.752564195695482
lognorm1,mice_br,X,4.470608091438622
lognorm1,mice_br,XZ,0.7845650031338864
lognorm1,mice_br,X,4.481517643404828
lognorm1,mice_br,XZ,0.7491302725661472
lognorm1,mice_br,X,5.092478587454869
lognorm1,mice_br,XZ,0.8598236554555755
lognorm1,mice_br,X,4.888106887075191
lognorm1,mice_br,XZ,0.8710714538913965
lognorm1,mice_br,X,5.290015110080668
lognorm1,mice_br,XZ,0.8343108090653062
lognorm1,mice_br,X,4.717055136171445
lognorm1,mice_br,XZ,0.7899412929476048
lognorm1,mice_br,X,4.923640129454276
lognorm1,mice_br,XZ,0.8183292575743045
lognorm1,mice_br,X,4.26278617811519
lognorm1,mice_br,XZ,0.7477280389780735
lognorm1,mice_br,X,4.462890932719213
lognorm1,mice_br,XZ,0.7837132293105107
lognorm1,mice_br,X,4.780982929055781
lognorm1,mice_br,XZ,0.7891090618613444
lognorm1,mice_br,X,5.061339647541555
lognorm1,mice_br,XZ,0.8382045769359976
lognorm1,mice_br,X,4.76086937068949
lognorm1,mice_br,XZ,0.810976875047419
lognorm1,mice_br,X,4.571518408230997
lognorm1,mice_br,XZ,0.7806451538806876
lognorm1,mice_br,X,4.296388724235174
lognorm1,mice_br,XZ,0.7690539289808488
lognorm1,mice_br,X,4.741638577260239
lognorm1,mice_br,XZ,0.7423041463827814
lognorm1,mice_br,X,4.081374643450145
lognorm1,mice_br,XZ,0.7273525608269971
lognorm1,mice_br,X,4.269606291854655
lognorm1,mice_br,XZ,0.721483868823949
lognorm1,mice_br,X,4.418178503578075
lognorm1,mice_br,XZ,0.7531302414219755
lognorm1,mice_br,X,4.429297322860618
lognorm1,mice_br,XZ,0.7886411540708944
lognorm1,mice_br,X,5.049566585537321
lognorm1,mice_br,XZ,0.818814442384467
lognorm1,mice_br,X,4.597543432116314
lognorm1,mice_br,XZ,0.7937826682831062
lognorm1,mice_br,X,4.671238652481257
lognorm1,mice_br,XZ,0.8112301576287317
lognorm1,mice_br,X,4.698408758851467
lognorm1,mice_br,XZ,0.7592652799718601
lognorm1,mice_br,X,4.085179321875923
lognorm1,mice_br,XZ,0.7194861359219172
lognorm1,mice_br,X,4.494043387282666
lognorm1,mice_br,XZ,0.8137241151878359
lognorm1,mice_br,X,4.733093671437088
lognorm1,mice_br,XZ,0.8213276096136726
lognorm1,mice_br,X,4.3174676624724295
lognorm1,mice_br,XZ,0.7617927804909537
lognorm1,mice_br,X,5.0109943307256
lognorm1,mice_br,XZ,0.8194098748481112
lognorm1,mice_br,X,4.002853588314819
lognorm1,mice_br,XZ,0.7205330279269587
lognorm1,mice_br,X,4.342627281849592
lognorm1,mice_br,XZ,0.774269938402481
lognorm1,mice_br,X,4.395545448613506
lognorm1,mice_br,XZ,0.799855422925532
lognorm1,mice_br,X,4.1065515175314475
lognorm1,mice_br,XZ,0.7315179674431044
lognorm1,mice_br,X,4.1874006120396485
lognorm1,mice_br,XZ,0.7475794152668503
lognorm1,mice_br,X,4.921873842087375
lognorm1,mice_br,XZ,0.798636246428306
lognorm1,mice_br,X,5.000044651399693
lognorm1,mice_br,XZ,0.8298713847118433
lognorm1,mice_br,X,5.130911300899276
lognorm1,mice_br,XZ,0.8362529921400328
lognorm1,mice_br,X,4.473039811060511
lognorm1,mice_br,XZ,0.730611111263106
lognorm1,mice_br,X,4.690218237482917
lognorm1,mice_br,XZ,0.8027515470088544
lognorm1,mice_br,X,4.472382122087074
lognorm1,mice_br,XZ,0.7660025388887182
lognorm1,mice_br,X,4.3451576696285255
lognorm1,mice_br,XZ,0.7502378489697649
lognorm1,mice_br,X,5.071795686396656
lognorm1,mice_br,XZ,0.8294955600828539
lognorm1,mice_br,X,4.9952668612714906
lognorm1,mice_br,XZ,0.8565990867339454
lognorm1,mice_br,X,4.932895835049668
lognorm1,mice_br,XZ,0.7959315194455644
lognorm1,mice_br,X,4.347673145771447
lognorm1,mice_br,XZ,0.7889607490795315
lognorm1,mice_br,X,4.310777535064102
lognorm1,mice_br,XZ,0.7803666185941764
lognorm1,mice_br,X,4.215038801122842
lognorm1,mice_br,XZ,0.7593609713939097
lognorm1,mice_br,X,4.622696063064617
lognorm1,mice_br,XZ,0.7451411084170656
lognorm1,mice_br,X,5.087063818340341
lognorm1,mice_br,XZ,0.8301889358742947
lognorm1,mice_br,X,4.205105728501922
lognorm1,mice_br,XZ,0.7658360836322559
lognorm1,mice_br,X,4.531890192810641
lognorm1,mice_br,XZ,0.7441718458101771
lognorm1,mice_br,X,5.581772521226397
lognorm1,mice_br,XZ,0.8229869567223961
lognorm1,mice_br,X,4.496715309604831
lognorm1,mice_br,XZ,0.7952015346658122
lognorm1,mice_br,X,4.7162495673149145
lognorm1,mice_br,XZ,0.7748515825605297
lognorm1,mice_br,X,4.146147666314496
lognorm1,mice_br,XZ,0.7130973519237046
lognorm1,mice_br,X,4.79595537322131
lognorm1,mice_br,XZ,0.7897484464848936
lognorm1,mice_br,X,4.902622016642379
lognorm1,mice_br,XZ,0.8225089714606079
lognorm1,mice_br,X,4.4730302405572315
lognorm1,mice_br,XZ,0.7734801631395097
lognorm1,mice_br,X,5.217107426291371
lognorm1,mice_br,XZ,0.863361211209994
lognorm1,mice_br,X,4.575547888004565
lognorm1,mice_br,XZ,0.7993808242436315
lognorm1,mice_br,X,4.138147823323579
lognorm1,mice_br,XZ,0.7612446670742523
lognorm1,mice_br,X,3.737511456138025
lognorm1,mice_br,XZ,0.6443163674962967
lognorm1,mice_br,X,5.143232999797695
lognorm1,mice_br,XZ,0.8229065509902939
lognorm1,mice_br,X,5.056491716679211
lognorm1,mice_br,XZ,0.8350656063021058
lognorm1,mice_br,X,4.632586122070157
lognorm1,mice_br,XZ,0.8414018695701135
lognorm1,mice_br,X,4.764993838907925
lognorm1,mice_br,XZ,0.8114533352056217
lognorm1,mice_br,X,4.068164769527931
lognorm1,mice_br,XZ,0.7495203744369473
lognorm1,mice_br,X,4.149754514724224
lognorm1,mice_br,XZ,0.724510837104481
lognorm1,mice_br,X,4.948590123453834
lognorm1,mice_br,XZ,0.8360283123652703
lognorm1,mice_br,X,4.801488528264168
lognorm1,mice_br,XZ,0.8117926754797684
lognorm1,mice_br,X,4.17003023935838
lognorm1,mice_br,XZ,0.7498656225113585
lognorm1,mice_br,X,4.161476475308709
lognorm1,mice_br,XZ,0.7663997460242568
lognorm1,mice_br,X,4.615765490277487
lognorm1,mice_br,XZ,0.8046199617562765
lognorm1,mice_br,X,4.305488359455294
lognorm1,mice_br,XZ,0.7820807615215503
lognorm1,mice_br,X,3.88245281424794
lognorm1,mice_br,XZ,0.7410072632933794
lognorm2,mice_br,X,3.940215558196777
lognorm2,mice_br,XZ,0.8738476147289482
lognorm2,mice_br,X,4.2268467105816505
lognorm2,mice_br,XZ,0.8964720402482255
lognorm2,mice_br,X,3.7663031886854137
lognorm2,mice_br,XZ,0.8289999930574693
lognorm2,mice_br,X,4.351242351898677
lognorm2,mice_br,XZ,0.8988884049682021
lognorm2,mice_br,X,4.524093779403093
lognorm2,mice_br,XZ,0.8424582769836572
